Date,Open,High,Low,Close,Volume,Adj Close,perc_change
2015-10-02,86.93,88.760002,86.610001,88.760002,1068400,87.998656,2.10514436903
2015-10-05,89.610001,91.739998,89.5,91.139999,856400,90.358238,1.70739647687
2015-10-06,91.330002,91.760002,90.349998,90.720001,514400,89.941843,-0.667908668172
2015-10-07,90.93,92.120003,90.07,92.0,557600,91.210862,1.17672935225
2015-10-08,91.739998,93.18,91.68,92.919998,462800,92.122969,1.28624376033
2015-10-09,93.040001,93.860001,92.639999,93.400002,561900,92.598855,0.386931423184
2015-10-12,93.309998,93.459999,92.290001,92.760002,313000,91.964345,-0.589428798402
2015-10-13,91.93,93.0,91.449997,92.389999,311300,91.597516,0.50037963668
2015-10-14,92.389999,93.040001,92.129997,92.779999,458400,91.98417,0.42212361102
2015-10-15,93.190002,93.230003,91.720001,92.790001,250100,91.994087,-0.429231668007
2015-10-16,93.230003,93.230003,91.589996,91.93,385600,91.141463,-1.39440411688
2015-10-19,91.489998,91.660004,91.0,91.129997,566800,90.348322,-0.393486728462
2015-10-20,90.910004,91.459999,90.349998,90.870003,767700,90.090558,-0.0440006580574
2015-10-21,90.940002,91.510002,88.889999,89.620003,728600,88.85128,-1.45150535625
2015-10-22,90.809998,92.040001,90.080002,91.699997,692700,90.913432,0.980067194804
2015-10-23,92.139999,93.239998,91.589996,92.730003,515400,91.934604,0.640334280881
2015-10-26,92.400002,93.099998,91.75,91.989998,931200,91.200946,-0.443727263123
2015-10-27,91.949997,93.959999,91.43,92.720001,942900,91.924688,0.837416014271
2015-10-28,92.790001,94.830002,92.010002,94.800003,723900,93.986848,2.16618383267
2015-10-29,94.5,97.519997,93.959999,96.800003,942400,95.969693,2.43386560847
2015-10-30,96.669998,97.419998,96.059998,96.160004,453700,95.335183,-0.527561819128
2015-11-02,96.25,97.0,96.089996,96.419998,361200,95.592947,0.176621298701
2015-11-03,96.18,97.43,95.779999,96.790001,370100,95.959776,0.63422852984
2015-11-04,96.949997,97.440002,95.970001,96.110001,265600,95.285609,-0.866421893752
2015-11-05,95.959999,96.769997,95.5,96.279999,337200,95.454149,0.333472283592
2015-11-06,95.800003,97.019997,95.769997,96.949997,236700,96.1184,1.2004112359
2015-11-09,96.419998,96.870003,94.889999,95.900002,294100,95.077411,-0.539303060346
2015-11-10,95.559998,96.080002,94.910004,95.989998,298100,95.166635,0.449979080159
2015-11-11,96.300003,96.300003,94.599998,95.160004,340100,94.343761,-1.18379954775
2015-11-12,94.309998,95.870003,93.779999,94.589996,750200,93.778643,0.296891110103
2015-11-13,94.580002,104.370003,94.099998,101.82,3124700,100.94663,7.65489305022
2015-11-16,105.0,110.82,104.489998,106.18,3704600,105.269232,1.12380952381
2015-11-17,105.290001,139.0,104.720001,137.350006,10029000,136.171875,30.4492399046
2015-11-18,137.350006,139.220001,137.25,138.929993,7566500,137.738309,1.15033631669
2015-11-19,138.720001,139.0,138.529999,138.75,3317200,137.55986,0.0216255765454
2015-11-20,138.610001,138.899994,138.5,138.809998,2695200,137.619343,0.144287568398
2015-11-23,138.550003,138.940002,138.5,138.589996,1775300,137.401229,0.0288653909304
2015-11-24,138.509995,138.589996,138.25,138.25,2460400,137.064149,-0.187708475479
2015-11-25,138.059998,138.529999,138.009995,138.149994,2572500,136.965001,0.0651861518932
2015-11-27,138.389999,138.490005,138.130005,138.429993,591200,137.242598,0.028899487166
2015-11-30,138.399994,138.699997,138.199997,138.199997,1728500,137.014575,-0.144506509155
2015-12-01,138.169998,138.509995,138.130005,138.300003,1275200,137.113723,0.0940906143749
2015-12-02,138.259995,138.350006,137.800003,137.880005,2703800,136.697327,-0.274837273067
2015-12-03,137.929993,138.089996,137.5,137.660004,2003800,136.479213,-0.19574350301
2015-12-04,137.699997,137.960007,137.529999,137.850006,1002600,136.667586,0.108939000195
2015-12-07,137.699997,137.880005,137.399994,137.520004,1702900,136.340415,-0.130713873581
2015-12-08,137.380005,137.619995,137.229996,137.229996,1277300,136.052894,-0.109192746062
2015-12-09,137.25,137.600006,137.199997,137.399994,1948800,136.221434,0.109285245902
2015-12-10,136.899994,137.100006,136.399994,136.740005,2958000,136.161698,-0.116865600447
2015-12-11,136.479996,136.75,136.300003,136.419998,1894500,135.843044,-0.0439610212181
2015-12-14,136.389999,136.600006,136.130005,136.279999,1399100,135.703637,-0.080651074717
2015-12-15,136.339996,136.919998,136.339996,136.660004,1404600,136.082035,0.234713223844
2015-12-16,136.660004,138.089996,136.550003,137.550003,1253300,136.96827,0.651250529745
2015-12-17,137.460007,138.300003,137.320007,137.490005,1536600,136.908526,0.0218230746925
2015-12-18,137.259995,137.889999,137.139999,137.139999,1816300,136.56,-0.0874224132093
2015-12-21,137.300003,137.960007,137.199997,137.600006,816300,137.018062,0.218501816056
2015-12-22,137.759995,138.339996,137.690002,138.020004,519600,137.436284,0.188740570149
2015-12-23,138.179993,138.610001,137.869995,138.610001,470800,138.023785,0.311194110424
2015-12-24,138.399994,138.850006,138.399994,138.479996,214500,137.89433,0.0578049158008
2015-12-28,138.399994,138.679993,137.899994,138.419998,344000,137.834586,0.014453757852
2015-12-29,138.449997,139.039993,138.429993,138.679993,465500,138.093481,0.166122069327
2015-12-30,138.699997,138.759995,138.399994,138.539993,567100,137.954073,-0.115359771781
2015-12-31,138.449997,138.75,138.160004,138.320007,706000,137.735018,-0.0938894928253
2016-01-04,138.149994,138.5,137.929993,138.300003,930800,137.715098,0.108584152382
2016-01-05,138.179993,138.490005,138.100006,138.460007,631100,137.874425,0.202644387165
2016-01-06,138.139999,138.490005,137.970001,138.369995,638100,137.784794,0.166494861492
2016-01-07,138.020004,138.289993,137.539993,137.899994,1308700,137.316781,-0.0869511639777
2016-01-08,138.149994,138.289993,137.699997,137.800003,796800,137.217213,-0.253341306696
2016-01-11,137.740005,138.649994,137.740005,138.419998,1142200,137.834586,0.493678652037
2016-01-12,138.5,138.589996,138.029999,138.5,1170300,137.914249,0.0
2016-01-13,138.490005,138.800003,138.139999,138.179993,1139500,137.595595,-0.223851533546
2016-01-14,138.229996,138.789993,138.059998,138.580002,678900,137.993913,0.253205534347
2016-01-15,138.5,138.5,138.059998,138.300003,1508900,137.715098,-0.144402166065
2016-01-19,138.5,138.75,138.309998,138.550003,1120600,137.964041,0.0361032490975
2016-01-20,138.350006,138.600006,138.240005,138.369995,1926800,137.784794,0.0144481381519
2016-01-21,138.5,138.860001,138.240005,138.389999,1124000,137.804714,-0.0794231046931
2016-01-22,138.720001,138.75,138.410004,138.600006,950500,138.013832,-0.0865015853049
2016-01-25,138.600006,138.649994,137.850006,137.910004,1917000,137.326748,-0.497836919286
2016-01-26,138.070007,138.839996,138.070007,138.589996,1670400,138.003865,0.376612568724
2016-01-27,138.679993,138.880005,138.559998,138.600006,1132500,138.013832,-0.057677389701
2016-01-28,138.600006,139.699997,138.600006,139.559998,1053400,138.969764,0.692634890651
2016-01-29,139.539993,140.229996,139.369995,140.0,1131000,139.407905,0.329659612352
2016-02-01,140.0,140.270004,139.610001,140.220001,1019300,139.626976,0.157143571429
2016-02-02,139.940002,140.289993,139.820007,140.229996,775700,139.636928,0.207227380203
2016-02-03,140.300003,140.350006,140.089996,140.25,1095100,139.656848,-0.0356400562586
2016-02-04,140.289993,140.479996,140.149994,140.399994,1776100,139.806208,0.0784097266296
2016-02-05,140.339996,140.410004,140.169998,140.360001,1108600,139.766383,0.014254667643
2016-02-08,140.149994,140.5,139.580002,140.5,1588800,139.905791,0.249736721359
2016-02-09,140.199997,140.330002,139.440002,140.139999,750500,139.547313,-0.0427945800883
2016-02-10,140.169998,140.460007,139.889999,140.460007,907400,139.865967,0.206898055317
2016-02-11,140.25,140.360001,139.779999,139.949997,1282900,139.358114,-0.213905882353
2016-02-12,140.089996,140.279999,139.960007,140.100006,973900,139.507488,0.00714540672842
2016-02-16,141.029999,141.029999,140.080002,140.479996,1043400,139.885871,-0.389990075799
2016-02-17,140.610001,141.0,140.559998,140.850006,1114800,140.254317,0.170688427774
2016-02-18,140.899994,140.960007,140.5,140.660004,637600,140.065118,-0.170326479929
2016-02-19,140.639999,141.229996,140.580002,141.229996,1165400,140.632699,0.419508677613
2016-02-22,141.25,141.740005,141.220001,141.369995,1003300,140.772106,0.0849522123894
2016-02-23,141.270004,141.600006,141.110001,141.449997,1177700,140.85177,0.127410628515
2016-02-24,141.399994,141.729996,141.270004,141.699997,507100,141.100713,0.212166204194
2016-02-25,141.699997,141.789993,141.5,141.759995,515400,141.160456,0.0423415675866
2016-02-26,141.720001,141.919998,141.619995,141.809998,382600,141.210248,0.0635033865121
2016-02-29,141.580002,141.899994,141.5,141.520004,692800,140.921481,-0.0423774538441
2016-03-01,141.550003,141.809998,141.479996,141.800003,947500,141.200296,0.176616032993
2016-03-02,141.779999,141.820007,141.539993,141.539993,756900,140.941386,-0.169280576734
2016-03-03,141.550003,141.779999,141.550003,141.550003,674700,140.951353,0.0
2016-03-04,141.600006,141.639999,141.229996,141.5,1238000,140.901561,-0.0706257032221
2016-03-07,141.440002,141.649994,141.380005,141.490005,571700,140.891609,0.0353527992739
2016-03-08,141.429993,141.630005,141.330002,141.600006,544200,141.001145,0.120210003829
2016-03-09,141.699997,141.839996,141.570007,141.759995,784600,141.160456,0.0423415675866
2016-03-10,141.800003,141.889999,141.679993,141.869995,838100,141.269992,0.0493596604508
2016-03-11,141.669998,141.740005,141.419998,141.570007,993600,141.570007,-0.0705802226382
2016-03-14,141.559998,141.679993,141.350006,141.539993,1043600,141.539993,-0.0141318170971
2016-03-15,141.410004,141.490005,141.25,141.350006,448200,141.350006,-0.0424283984887
2016-03-16,141.259995,141.550003,141.25,141.300003,677400,141.300003,0.0283222436756
2016-03-17,141.399994,141.699997,141.330002,141.5,619500,141.5,0.0707256041326
2016-03-18,141.669998,141.720001,141.229996,141.570007,1055200,141.570007,-0.0705802226382
2016-03-21,141.630005,141.649994,141.399994,141.589996,271200,141.589996,-0.0282489575567
2016-03-22,141.5,141.619995,141.449997,141.589996,503300,141.589996,0.0636014134276
2016-03-23,141.559998,141.75,141.5,141.690002,375100,141.690002,0.0918366783249
2016-03-24,141.679993,141.860001,141.509995,141.860001,381300,141.860001,0.127052518982
2016-03-28,141.669998,141.899994,141.589996,141.720001,612700,141.720001,0.0352954053123
2016-03-29,141.75,141.880005,141.669998,141.759995,379700,141.759995,0.00705114638448
2016-03-30,141.820007,141.850006,141.660004,141.850006,531600,141.850006,0.0211528687909
2016-03-31,141.809998,141.899994,141.639999,141.639999,614300,141.639999,-0.119878007473
2016-04-01,141.729996,142.070007,141.699997,142.0,640900,142.0,0.19050589686
2016-04-04,141.949997,142.190002,141.910004,142.050003,389200,142.050003,0.0704515689423
2016-04-05,141.970001,142.240005,141.690002,141.800003,688100,141.800003,-0.119742198213
2016-04-06,141.729996,141.979996,141.729996,141.979996,338600,141.979996,0.176391735734
2016-04-07,141.880005,142.160004,141.800003,141.889999,833800,141.889999,0.00704398058062
2016-04-08,141.970001,142.050003,141.770004,142.050003,367700,142.050003,0.0563513414359
2016-04-11,142.070007,142.119995,141.880005,142.059998,936100,142.059998,-0.00704511825638
2016-04-12,142.050003,142.139999,141.800003,142.0,391400,142.0,-0.035200984825
2016-04-13,142.0,142.050003,141.550003,141.619995,382600,141.619995,-0.26760915493
2016-04-14,141.75,141.940002,141.75,141.770004,825600,141.770004,0.0141121693122
2016-04-15,141.850006,142.029999,141.75,142.0,541300,142.0,0.105741271523
2016-04-18,141.899994,142.0,141.779999,141.910004,443200,141.910004,0.00705426386418
2016-04-19,141.949997,142.050003,141.690002,141.75,636800,141.75,-0.140892570783
2016-04-20,141.850006,141.899994,141.75,141.789993,419900,141.789993,-0.0423073651474
2016-04-21,141.820007,142.020004,141.75,141.75,577600,141.75,-0.0493632749574
2016-04-22,141.830002,141.970001,141.759995,141.889999,1044800,141.889999,0.0423020511556
2016-04-25,141.850006,141.960007,141.850006,141.889999,440600,141.889999,0.0281938655681
2016-04-26,142.0,142.5,141.929993,142.210007,865900,142.210007,0.147892253521
2016-04-27,142.139999,142.5,142.139999,142.5,531600,142.5,0.253272127855
2016-04-28,142.380005,142.570007,142.350006,142.449997,465000,142.449997,0.0491585879632
2016-04-29,142.029999,142.5,142.029999,142.440002,1121300,142.440002,0.288673521711
2016-05-02,142.410004,142.660004,142.389999,142.520004,591000,142.520004,0.0772417645603
2016-05-03,142.429993,142.600006,142.419998,142.589996,431800,142.589996,0.112337996113
2016-05-04,142.5,142.690002,142.429993,142.470001,689800,142.470001,-0.0210519298246
2016-05-05,142.550003,143.0,142.350006,142.600006,559700,142.600006,0.0350775159226
2016-05-06,142.600006,142.720001,142.529999,142.600006,344600,142.600006,0.0
2016-05-09,142.559998,142.649994,142.509995,142.600006,411100,142.600006,0.0280639734577
2016-05-10,142.600006,142.699997,142.570007,142.600006,517900,142.600006,0.0
